18	14
18	77
18	21
18	62
18	58
18	1
18	19
18	13
18	78
18	6
18	35
18	74
18	38
18	42
18	63
18	20
18	82
18	48
18	94
18	47
18	39
18	3
18	0
18	50
18	33
18	56
18	51
18	40
18	76
18	70
18	71
18	15
18	27
18	34
44	14
44	77
44	21
44	62
44	58
44	1
44	23
44	10
44	6
44	35
44	52
44	74
44	38
44	42
44	63
44	20
44	48
44	87
44	84
44	94
44	39
44	3
44	65
44	43
44	0
44	50
44	5
44	2
44	96
44	83
44	56
44	26
44	49
44	70
44	30
44	54
44	79
44	71
44	15
44	34
44	85
44	29
97	14
97	77
97	21
97	62
97	58
97	1
97	23
97	61
97	13
97	78
97	35
97	52
97	74
97	42
97	20
97	22
97	48
97	87
97	84
97	94
97	73
97	93
97	66
97	3
97	65
97	0
97	96
97	33
97	56
97	51
97	49
97	79
31	14
31	77
31	21
31	62
31	58
31	1
31	23
31	19
31	10
31	61
31	6
31	35
31	52
31	74
31	38
31	42
31	20
31	22
31	82
31	48
31	94
31	73
31	93
31	66
31	50
31	7
31	56
31	26
31	76
31	70
31	15
31	27
31	85
55	14
55	77
55	21
55	62
55	58
55	23
55	19
55	10
55	61
55	13
55	6
55	35
55	52
55	42
55	20
55	82
55	48
55	84
55	39
55	93
55	66
55	3
55	43
55	0
55	2
55	96
55	83
55	56
55	26
55	51
55	76
55	54
55	71
55	15
17	14
17	77
17	21
17	62
17	58
17	1
17	23
17	19
17	10
17	61
17	78
17	6
17	35
17	52
17	74
17	38
17	42
17	12
17	87
17	84
17	73
17	47
17	93
17	66
17	3
17	65
17	5
17	2
17	96
17	83
17	51
17	70
17	27
17	34
17	85
17	29
25	14
25	77
25	21
25	62
25	1
25	19
25	10
25	61
25	13
25	78
25	35
25	74
25	38
25	12
25	20
25	22
25	87
25	84
25	94
25	73
25	47
25	66
25	3
25	65
25	43
25	0
25	5
25	7
25	83
25	26
25	51
25	40
25	54
25	71
25	27
25	34
25	85
69	14
69	77
69	21
69	62
69	58
69	1
69	19
69	61
69	13
69	78
69	6
69	35
69	52
69	74
69	42
69	12
69	20
69	22
69	87
69	94
69	73
69	47
69	66
69	65
69	43
