0	40
0	41
0	42
0	43
0	44
0	45
0	47
0	50
0	51
0	52
0	53
0	55
0	56
0	57
0	59
0	60
0	62
0	63
0	66
0	68
0	69
0	72
0	75
0	76
0	81
0	83
0	85
0	86
0	87
0	89
0	93
0	94
0	95
0	96
1	40
1	41
1	42
1	43
1	44
1	45
1	46
1	48
1	52
1	53
1	54
1	55
1	56
1	57
1	59
1	60
1	63
1	64
1	65
1	66
1	69
1	72
1	73
1	74
1	75
1	76
1	77
1	79
1	80
1	82
1	83
1	84
1	88
1	89
1	90
1	91
1	92
1	93
1	94
1	96
1	97
1	98
2	40
2	41
2	42
2	43
2	44
2	45
2	46
2	49
2	50
2	51
2	53
2	54
2	55
2	57
2	60
2	61
2	63
2	64
2	65
2	66
2	67
2	70
2	71
2	72
2	73
2	75
2	80
2	81
2	83
2	85
2	88
2	92
3	40
3	41
3	42
3	43
3	44
3	45
3	46
3	47
3	48
3	49
3	52
3	53
3	54
3	55
3	56
3	57
3	60
3	61
3	62
3	63
3	66
3	67
3	70
3	71
3	76
3	78
3	83
3	84
3	87
3	89
3	94
3	95
3	97
4	40
4	41
4	42
4	43
4	44
4	46
4	47
4	48
4	49
4	50
4	52
4	53
4	54
4	57
4	60
4	62
4	63
4	65
4	69
4	70
4	71
4	72
4	74
4	75
4	79
4	80
4	82
4	83
4	84
4	85
4	87
4	91
4	93
4	94
5	40
5	41
5	42
5	43
5	44
5	45
5	46
5	47
5	48
5	49
5	51
5	52
5	53
5	54
5	55
5	56
5	57
5	58
5	64
5	65
5	67
5	68
5	70
5	71
5	72
5	73
5	77
5	79
5	80
5	82
5	85
5	89
5	95
5	96
5	97
5	98
6	40
6	41
6	42
6	43
6	45
6	47
6	48
6	49
6	50
6	51
6	53
6	55
6	56
6	58
6	60
6	61
6	64
6	65
6	66
6	67
6	68
6	71
6	72
6	73
6	74
6	75
6	77
6	78
6	82
6	84
6	85
6	86
6	91
6	93
6	95
6	96
6	97
7	40
7	41
7	42
7	43
7	44
7	45
7	47
7	49
7	50
7	51
7	52
7	53
7	54
7	55
7	57
7	58
7	60
7	61
7	64
7	66
7	67
7	68
7	71
7	73
7	74
7	78
7	79
7	81
7	84
7	88
7	90
7	94
7	95
7	97
7	98
7	99
8	40
8	41
8	42
8	43
8	44
8	45
8	46
8	47
8	48
8	49
8	52
8	53
8	54
8	55
8	58
8	59
8	62
8	64
8	65
8	67
8	70
8	72
8	75
8	84
8	86
8	88
8	91
8	95
8	99
9	40
9	41
9	42
9	43
9	44
9	45
9	46
9	47
9	48
9	49
9	50
9	51
9	53
9	54
9	55
9	57
9	60
9	61
9	62
9	63
9	67
9	69
9	70
9	72
9	75
9	76
9	77
9	79
9	81
9	82
9	86
9	87
9	91
9	92
9	95
9	96
9	98
10	40
10	41
10	42
10	43
10	44
10	45
10	46
10	49
10	50
10	53
10	58
10	59
10	60
10	61
10	62
10	64
10	69
10	70
10	71
10	72
10	74
10	77
10	80
10	81
10	82
10	85
10	87
10	88
10	94
11	40
11	41
11	42
11	43
11	44
11	45
11	46
11	47
11	48
11	49
11	50
11	51
11	54
11	56
11	57
11	60
11	62
11	69
11	73
11	74
11	75
11	76
11	77
11	78
11	79
11	80
11	81
11	83
11	84
11	86
11	90
11	95
11	96
11	97
11	98
12	40
12	41
12	43
12	44
12	45
12	46
12	47
12	48
12	51
12	52
12	53
12	54
12	55
12	56
12	58
12	59
12	61
12	65
12	66
12	67
12	68
12	69
12	70
12	72
12	73
12	74
12	77
12	78
12	79
12	80
12	84
12	85
12	86
12	87
12	90
12	91
12	96
12	99
13	40
13	41
13	42
13	43
13	44
13	45
13	46
13	47
13	48
13	49
13	50
13	51
13	52
13	53
13	55
13	56
13	57
13	58
13	59
13	61
13	63
13	64
13	67
13	73
13	76
13	77
13	79
13	80
13	82
13	86
13	94
13	95
13	96
13	97
13	98
14	40
14	41
14	42
14	43
14	44
14	45
14	46
14	47
14	48
14	51
14	52
14	54
14	56
14	62
14	63
14	65
14	66
14	68
14	73
14	74
14	77
14	79
14	81
14	84
14	92
14	93
14	94
14	98
14	99
15	40
15	41
15	42
15	43
15	44
15	45
15	49
15	50
15	56
15	57
15	58
15	60
15	66
15	70
15	71
15	73
15	79
15	85
15	88
15	89
15	90
15	97
16	40
16	41
16	42
16	43
16	44
16	45
16	46
16	47
16	48
16	49
16	50
16	51
16	52
16	53
16	54
16	55
16	56
16	57
16	58
16	59
16	63
16	64
16	65
16	68
16	69
16	77
16	78
16	79
16	82
16	85
16	86
16	87
16	88
16	89
16	90
16	99
17	40
17	41
17	42
17	43
17	44
17	45
17	46
17	48
17	50
17	51
17	52
17	55
17	56
17	57
17	58
17	59
17	62
17	63
17	65
17	69
17	71
17	74
17	76
17	77
17	78
17	81
17	82
17	86
17	88
17	92
17	94
17	97
17	98
18	40
18	41
18	42
18	43
18	44
18	46
18	47
18	48
18	51
18	53
18	55
18	59
18	60
18	63
18	64
18	65
18	66
18	77
18	82
18	84
18	85
18	91
18	93
18	94
18	98
18	99
19	40
19	41
19	42
19	44
19	45
19	46
19	47
19	48
19	49
19	52
19	53
19	56
19	58
19	59
19	61
19	65
19	67
19	68
19	69
19	73
19	74
19	75
19	76
19	77
19	78
19	82
19	85
19	92
19	97
20	40
20	41
20	42
20	43
20	44
20	45
20	46
20	47
20	48
20	50
20	52
20	53
20	54
20	55
20	56
20	57
20	61
20	65
20	66
20	67
20	68
20	72
20	73
20	76
20	80
20	81
20	82
20	84
20	87
20	88
20	91
20	92
20	93
20	94
20	95
20	97
21	40
21	41
21	42
21	43
21	44
21	45
21	46
21	47
21	48
21	49
21	50
21	52
21	54
21	55
21	56
21	57
21	58
21	60
21	61
21	63
21	67
21	69
21	73
21	74
21	76
21	77
21	78
21	79
21	81
21	82
21	83
21	84
21	85
21	89
21	90
21	91
21	93
21	94
21	95
21	96
21	97
21	98
22	40
22	42
22	43
22	44
22	45
22	46
22	47
22	48
22	49
22	50
22	53
22	54
22	56
22	59
22	60
22	62
22	66
22	67
22	68
22	69
22	70
22	73
22	76
22	83
22	85
22	86
22	89
22	90
22	94
23	40
23	41
23	42
23	43
23	44
23	45
23	46
23	47
23	48
23	49
23	50
23	51
23	52
23	53
23	54
23	56
23	57
23	59
23	60
23	62
23	63
23	64
23	65
23	67
23	68
23	70
23	72
23	73
23	75
23	78
23	79
23	80
23	81
23	82
23	84
23	87
23	88
23	90
23	91
23	93
23	94
23	95
23	96
23	97
23	98
23	99
24	40
24	41
24	42
24	43
24	44
24	45
24	46
24	47
24	48
24	50
24	51
24	52
24	56
24	60
24	62
24	63
24	66
24	67
24	69
24	71
24	74
24	83
24	85
24	92
24	97
24	98
25	40
25	41
25	42
25	44
25	45
25	46
25	49
25	50
25	51
25	52
25	53
25	54
25	55
25	60
25	63
25	69
25	70
25	71
25	75
25	78
