347	125
347	135
347	62
347	170
347	208
363	185
363	222
363	223
363	173
363	233
363	106
363	243
154	203
18	9
18	362
18	253
28	212
28	125
28	88
28	73
28	62
28	340
28	205
108	24
108	250
108	127
52	56
52	159
186	114
186	215
186	291
186	180
186	36
186	120
186	230
186	58
186	354
186	330
186	285
186	72
186	298
186	2
331	39
331	37
331	115
331	292
331	79
331	179
331	204
282	9
282	362
282	117
282	272
282	136
282	350
220	138
220	299
220	315
220	175
220	98
220	95
298	153
298	261
298	253
298	92
298	155
298	117
244	264
244	277
244	239
244	245
261	153
261	376
261	253
261	283
261	92
261	152
261	144
261	183
261	201
261	16
261	290
261	168
261	85
261	358
261	196
261	317
357	20
357	221
357	128
357	87
357	213
283	153
283	376
283	253
72	48
72	119
72	160
72	302
72	70
216	319
216	129
216	305
216	256
323	27
323	48
323	68
323	71
323	332
0	107
0	128
0	346
0	104
0	185
0	289
84	309
84	325
84	166
120	114
120	215
120	291
120	180
120	36
120	230
120	58
120	354
120	330
120	285
120	25
242	269
242	102
242	228
242	377
242	337
7	235
7	6
197	146
197	51
197	203
245	232
245	194
245	312
245	55
245	38
17	193
17	288
17	188
17	49
17	342
17	225
17	147
17	348
64	277
64	78
327	138
327	185
327	286
327	229
311	138
311	286
311	378
311	102
311	98
311	14
260	138
260	185
260	286
260	46
345	352
345	65
326	369
326	157
326	212
326	8
326	289
326	272
326	192
208	118
313	165
313	133
313	356
313	55
313	124
313	78
33	277
33	90
33	352
33	306
33	149
33	275
33	303
33	241
33	153
184	249
184	161
184	30
184	219
184	280
184	275
184	314
328	21
328	210
328	60
328	3
328	182
328	240
328	340
224	368
224	66
224	284
224	270
224	87
248	177
248	86
248	203
248	236
248	257
93	268
93	122
93	151
93	320
93	267
93	147
359	241
359	308
359	318
359	189
359	90
359	15
138	235
138	185
138	47
138	252
138	107
138	286
138	143
138	218
138	101
138	145
138	251
138	299
138	315
138	112
138	162
138	378
138	53
138	1
138	155
138	231
138	259
138	214
138	70
138	192
138	301
138	366
138	94
138	95
138	26
138	46
138	309
346	107
346	128
346	104
346	180
346	117
159	157
159	56
159	104
181	349
181	112
181	114
288	47
288	193
288	109
288	173
288	243
288	80
288	148
288	237
288	79
288	198
71	27
71	48
71	68
71	332
71	358
188	34
188	165
188	172
188	225
188	164
321	309
321	265
39	190
39	32
39	339
39	50
39	375
39	142
39	37
39	210
39	115
39	292
39	360
39	361
39	79
39	179
39	204
39	364
39	335
112	38
112	81
112	221
270	368
270	66
270	284
229	24
229	255
229	99
229	322
229	273
163	336
163	295
163	344
163	209
269	54
269	24
269	102
269	228
269	377
269	10
269	70
332	27
332	48
332	68
190	61
190	287
190	23
190	32
190	339
190	50
190	375
190	167
190	142
190	372
190	169
190	126
190	139
190	205
190	249
190	373
190	14
190	31
376	153
376	253
376	231
246	152
246	122
246	22
246	294
246	374
265	309
265	115
189	241
189	308
189	318
152	309
152	153
152	146
152	111
152	144
152	122
152	86
152	310
152	249
152	51
152	168
152	22
152	195
38	81
16	183
16	201
16	187
16	210
175	299
175	315
83	111
83	51
83	307
83	290
201	183
201	294
156	203
156	293
156	4
131	369
131	309
131	157
131	253
131	279
131	94
129	58
129	319
129	305
129	100
129	256
110	40
57	315
57	158
354	180
354	58
354	374
372	23
372	32
372	169
179	37
179	115
179	292
179	79
179	204
377	228
193	47
193	337
193	109
193	173
193	243
193	80
193	148
113	274
113	336
113	25
113	115
113	297
116	277
116	90
116	58
116	352
116	238
25	274
25	336
25	115
25	297
25	182
334	122
334	374
334	371
252	47
252	107
252	286
378	286
336	274
336	115
336	297
336	295
336	344
336	209
336	133
336	240
243	222
243	173
243	50
80	267
233	222
233	173
115	37
115	274
115	297
115	292
115	79
115	204
236	86
236	173
239	264
239	277
118	277
118	371
118	82
118	262
118	88
118	73
118	316
118	141
118	14
65	352
271	165
271	272
215	114
215	291
215	180
215	36
215	230
215	330
215	285
29	185
29	212
29	125
29	76
96	121
96	86
96	238
96	227
96	278
96	310
98	299
98	315
98	230
98	68
98	89
98	40
333	277
333	212
333	360
333	24
137	227
137	20
217	237
217	249
217	51
217	74
358	85
358	180
320	268
320	122
320	151
320	267
320	147
320	171
320	211
320	81
8	369
8	157
8	212
8	289
8	237
132	111
132	241
361	292
361	360
361	89
352	277
352	90
352	58
352	234
352	35
60	3
60	182
89	369
89	309
89	157
27	48
27	119
27	68
350	9
350	362
350	117
350	272
350	136
99	24
99	255
99	290
99	254
256	319
256	305
167	287
167	312
167	317
199	322
199	191
199	353
199	338
199	294
199	105
227	86
227	238
227	314
227	278
227	303
227	255
