34	284
34	245
34	36
34	347
34	319
34	59
34	218
34	271
176	292
176	173
176	77
176	125
268	14
268	212
268	329
347	284
347	245
347	319
347	181
25	80
25	333
25	348
25	299
25	72
308	342
308	145
308	233
308	136
308	63
293	80
293	333
293	226
293	175
293	358
293	189
293	202
293	114
188	35
188	204
188	217
188	101
188	52
188	263
157	46
157	28
157	243
157	4
354	86
354	206
354	315
354	366
354	3
354	103
354	222
72	99
72	348
72	187
72	299
72	152
72	257
72	60
72	27
166	292
166	156
166	108
166	324
166	159
166	192
166	310
344	50
344	125
344	37
344	89
344	360
344	15
344	26
344	151
344	169
344	220
231	179
231	186
231	219
131	210
131	349
131	142
35	232
35	196
35	204
35	217
35	101
35	52
35	263
35	38
35	71
35	209
35	88
35	276
302	122
302	109
302	321
302	340
302	250
302	93
302	342
302	273
302	14
302	310
302	221
302	203
302	330
302	172
302	361
302	10
302	139
130	335
130	66
130	50
130	215
18	74
18	261
18	21
18	214
18	201
18	298
18	7
70	210
70	142
186	91
186	179
186	99
186	356
186	311
186	275
186	281
186	227
186	320
186	219
186	158
186	171
186	378
186	362
186	94
186	174
186	10
186	331
186	6
186	248
179	91
179	99
179	356
179	311
179	275
179	144
179	281
179	227
179	320
179	161
179	264
179	304
179	27
179	335
179	306
179	219
179	20
179	338
179	327
179	158
179	171
179	378
179	362
179	291
179	94
179	174
179	10
179	331
179	17
179	6
179	248
179	372
179	175
378	99
378	162
378	185
247	210
247	315
247	366
247	171
153	321
153	369
153	286
243	229
243	104
243	312
243	46
243	28
243	294
243	376
243	4
243	92
243	251
243	233
280	232
280	196
280	215
280	38
14	121
14	212
14	172
14	46
14	369
14	116
14	26
351	5
351	207
351	192
351	31
351	69
351	290
351	326
351	168
351	13
351	164
223	292
223	19
223	4
223	359
223	156
273	250
273	183
273	132
273	278
273	246
273	138
273	45
273	216
273	297
273	73
273	318
273	359
239	232
239	74
239	261
258	183
258	328
111	275
111	367
111	350
111	56
111	128
224	1
224	78
224	256
224	191
224	182
222	86
222	206
222	315
222	366
222	342
163	295
163	147
163	267
163	254
163	349
80	356
80	333
80	238
80	54
80	299
80	370
80	84
80	122
279	68
279	269
279	367
279	115
279	112
279	240
83	76
83	107
83	220
185	359
185	285
185	350
236	134
236	170
236	303
236	332
335	66
335	16
122	300
122	137
122	271
122	340
122	250
122	24
122	244
122	363
122	150
122	305
122	1
51	332
51	310
375	114
375	106
375	44
375	341
310	250
310	125
310	93
310	82
310	343
310	332
310	221
310	346
310	165
310	105
310	195
310	323
310	49
310	47
310	119
142	210
142	349
232	193
232	155
232	292
232	196
232	215
232	43
232	301
232	194
232	355
232	33
200	292
94	99
94	362
94	174
235	295
235	12
235	154
235	67
235	182
235	147
235	146
235	180
235	317
235	127
235	291
146	295
146	182
146	147
146	180
146	317
146	127
146	238
150	305
289	125
289	374
289	230
289	368
289	2
289	82
289	117
356	311
356	275
356	333
356	325
356	102
356	291
356	290
107	76
107	220
107	301
135	75
135	151
135	160
135	88
135	265
300	137
300	271
300	57
300	365
300	363
300	272
300	270
300	120
300	77
300	357
300	81
300	256
125	170
125	374
125	230
