347	125
347	135
347	62
347	19
363	185
363	222
363	223
363	173
363	233
363	106
363	243
154	203
154	301
18	9
18	362
28	212
28	125
28	88
28	73
28	62
108	24
108	250
108	127
52	56
52	159
52	222
186	114
186	215
186	291
186	180
186	36
186	120
186	230
186	58
186	354
186	330
186	285
186	373
331	39
331	37
331	115
331	292
331	79
331	179
331	204
282	9
282	362
282	117
282	272
282	136
282	350
220	138
220	299
220	315
220	175
220	98
220	95
298	153
298	261
298	253
298	92
244	264
244	277
244	239
244	236
261	153
261	376
261	253
261	283
261	92
261	152
261	144
261	183
261	201
261	16
261	290
261	168
261	85
261	358
357	20
357	221
357	128
357	87
283	153
283	376
283	253
283	243
72	48
72	119
72	160
72	302
216	319
216	129
216	305
216	256
323	27
323	48
323	68
323	71
323	332
323	98
0	107
0	128
0	346
0	104
84	309
84	325
120	114
120	215
120	291
120	180
120	36
120	230
120	58
120	354
120	330
120	285
242	269
242	102
242	228
242	377
7	235
7	6
197	146
197	51
245	232
245	194
245	312
17	193
17	288
17	188
17	49
17	342
17	225
64	277
327	138
327	185
327	286
311	138
311	286
311	378
260	138
260	185
260	286
260	46
345	352
345	65
326	369
326	157
326	212
326	8
326	289
208	118
313	165
313	133
313	356
313	55
313	124
313	78
33	277
33	90
33	352
33	306
33	149
33	275
33	303
184	249
184	161
184	30
184	219
328	21
328	210
328	60
328	3
328	182
328	240
328	340
224	368
224	66
224	284
224	270
248	177
248	86
248	203
248	236
248	257
248	246
93	268
93	122
93	151
93	320
93	267
93	147
359	241
359	308
359	318
359	189
138	235
138	185
138	47
138	252
138	107
138	286
138	143
138	218
138	101
138	145
138	251
138	299
138	315
138	112
138	162
138	378
138	53
138	1
138	155
138	231
138	259
138	214
138	70
138	192
138	301
138	366
138	94
138	95
138	26
138	46
138	308
346	107
346	128
346	104
159	157
159	56
181	349
288	47
288	193
288	109
288	173
288	243
288	80
288	148
71	27
71	48
71	68
71	332
71	368
188	34
188	165
188	172
188	225
321	309
321	265
321	34
39	190
39	32
39	339
39	50
39	375
39	142
39	37
39	210
39	115
39	292
39	360
39	361
39	79
39	179
39	204
39	364
39	335
112	38
112	81
270	368
270	66
270	284
270	209
229	24
229	255
229	99
229	322
163	336
163	295
163	344
163	209
269	54
269	24
269	102
269	228
269	377
332	27
332	48
332	68
190	61
190	287
190	23
190	32
190	339
190	50
190	375
190	167
190	142
190	372
190	169
190	126
190	139
190	205
190	249
190	373
190	14
190	31
376	153
376	253
246	152
246	122
246	22
265	309
189	241
189	308
189	318
152	309
152	153
152	146
152	111
152	144
152	122
152	86
152	310
152	249
152	51
152	168
152	22
152	195
38	81
16	183
16	201
175	299
175	315
83	111
83	51
83	307
83	59
201	183
156	203
156	293
156	4
156	101
156	165
131	369
131	309
131	157
131	253
131	279
129	58
129	319
129	305
129	100
129	256
129	111
110	40
57	315
57	158
354	180
354	58
372	23
372	32
372	169
179	37
179	115
179	292
179	79
179	204
179	294
377	228
193	47
193	337
193	109
193	173
193	243
193	80
193	148
113	274
113	336
113	25
113	115
113	297
116	277
116	90
116	58
116	352
25	274
25	336
25	115
25	297
334	122
334	374
334	107
252	47
252	107
252	286
378	286
336	274
336	115
336	297
336	295
336	344
336	209
336	312
243	222
243	173
233	222
233	173
233	121
115	37
115	274
115	297
115	292
115	79
115	204
236	86
239	264
239	277
118	277
118	371
118	82
118	262
118	88
118	73
118	316
118	141
65	352
271	165
271	272
215	114
215	291
215	180
215	36
215	230
215	330
215	285
29	185
29	212
29	125
29	76
96	121
96	86
96	238
96	227
96	278
98	299
98	315
333	277
333	212
137	227
217	237
217	249
217	51
358	85
320	268
320	122
320	151
320	267
320	147
320	171
320	211
8	369
8	157
8	212
8	289
132	111
132	241
361	292
361	360
352	277
352	90
352	58
352	234
60	3
60	182
89	369
89	309
89	157
27	48
27	119
27	68
350	9
350	362
350	117
350	272
350	136
99	24
99	255
256	319
256	305
167	287
199	322
199	191
199	353
199	338
199	294
227	86
227	238
227	314
227	278
330	180
330	285
90	277
90	58
127	24
127	250
130	277
250	24
250	296
351	185
351	173
351	2
73	212
73	125
73	88
73	62
73	141
274	297
370	173
370	43
286	235
286	185
286	47
286	107
286	218
286	101
286	145
286	231
286	259
286	214
286	192
286	301
286	366
286	94
286	26
170	277
170	42
170	176
74	15
74	341
74	314
140	277
140	202
273	165
273	172
70	47
47	107
47	349
47	75
76	185
76	212
76	125
67	254
67	66
134	21
134	210
268	122
268	151
268	267
268	147
255	24
42	277
42	176
150	304
150	61
150	45
6	235
278	86
278	238
141	88
325	309
107	185
107	218
107	101
107	145
