372	175
372	242
372	32
372	128
372	98
372	109
372	11
109	26
109	95
109	174
109	76
109	161
109	14
0	293
0	315
0	371
0	349
0	159
328	211
328	67
328	251
328	20
328	325
328	181
246	84
246	168
246	127
246	97
202	194
202	303
202	222
202	135
202	171
202	75
202	291
202	244
206	245
206	175
152	149
152	293
152	63
152	80
152	362
152	22
152	30
152	90
187	184
187	198
187	316
187	73
187	40
187	65
187	76
126	26
126	141
126	207
126	329
126	317
126	294
25	169
25	294
25	349
56	245
56	162
56	259
56	262
56	13
297	194
297	268
297	35
297	245
290	69
290	251
290	49
290	216
290	300
290	352
290	323
290	324
298	175
298	26
298	331
298	164
298	145
338	64
338	79
338	233
306	170
306	132
306	58
306	334
87	374
87	129
87	218
87	93
87	210
87	17
87	75
268	194
268	35
268	121
268	190
268	26
268	116
268	139
240	294
240	80
240	20
240	88
65	181
65	203
65	330
219	245
219	31
219	23
219	371
219	233
311	149
311	174
311	354
311	63
311	90
316	198
316	140
316	249
316	93
163	302
163	239
163	221
163	340
354	149
354	293
354	174
354	63
354	61
354	1
354	2
354	378
354	60
354	134
354	77
354	295
354	68
354	355
354	314
217	149
217	63
217	258
201	64
201	79
201	173
201	274
201	36
201	5
201	314
66	253
66	119
66	1
66	340
66	118
66	260
117	305
117	347
117	155
117	86
86	269
86	90
86	18
39	213
39	249
39	295
39	278
340	302
340	239
340	221
340	213
340	44
340	73
340	121
340	175
199	205
199	359
199	249
199	120
199	97
49	293
49	251
49	156
49	3
49	216
49	349
49	300
49	153
49	352
49	257
49	141
218	374
218	129
218	93
218	210
218	17
218	21
218	136
231	168
231	243
231	111
231	28
231	350
231	23
3	293
3	251
3	156
3	102
3	307
250	226
250	93
250	92
250	70
27	303
27	106
27	247
27	41
27	269
27	8
27	193
27	196
27	112
27	203
27	197
27	150
323	69
323	216
323	73
256	301
256	148
256	145
256	31
128	32
128	321
325	211
325	67
325	20
325	203
325	89
326	46
326	108
326	26
326	208
326	141
326	48
326	44
122	149
122	42
122	262
122	161
122	308
122	123
122	310
122	10
122	60
20	211
20	67
20	251
20	360
20	150
353	293
353	110
353	315
353	241
353	33
353	371
353	29
252	345
252	115
252	220
252	93
30	69
30	96
30	294
30	234
30	169
116	257
116	351
116	125
116	150
116	234
116	190
116	100
116	9
116	356
116	103
116	85
116	72
35	194
35	336
35	176
35	113
35	61
259	168
259	303
259	318
259	345
259	16
259	140
259	74
259	106
259	45
259	51
259	31
259	165
259	123
40	198
40	175
112	345
112	179
112	224
112	89
112	344
112	75
112	107
112	276
112	4
112	370
112	9
88	120
88	302
320	233
320	289
320	176
320	228
320	322
320	215
320	59
320	205
45	303
45	140
45	377
45	369
45	190
366	270
366	267
366	34
366	82
334	170
334	132
334	58
334	286
334	41
243	168
243	111
243	67
243	371
243	169
350	283
196	64
196	79
346	149
346	293
346	63
346	300
247	303
247	106
247	41
337	158
337	184
337	59
337	304
337	98
337	235
212	184
212	198
212	37
212	44
212	248
212	197
212	222
295	213
295	249
295	278
295	68
295	355
295	314
295	154
295	89
185	72
185	21
185	324
185	180
185	194
370	330
370	130
370	146
189	101
189	226
189	173
189	93
189	164
189	167
189	221
189	11
189	141
14	174
14	253
14	73
7	345
7	81
7	376
7	115
7	367
7	272
7	53
7	9
289	233
289	19
289	330
289	130
289	176
289	228
289	322
289	263
289	377
289	271
289	369
289	50
102	149
102	63
102	108
102	168
2	149
2	293
2	63
2	61
2	1
2	378
2	60
2	313
123	149
123	42
123	262
123	77
123	190
263	19
263	377
263	271
263	97
153	349
153	300
153	249
167	226
278	213
278	249
278	321
278	69
248	197
96	211
96	180
96	253
96	227
108	46
108	26
108	208
108	141
108	48
108	210
108	277
154	84
154	312
154	4
37	184
37	118
46	26
46	208
46	141
46	48
46	54
46	18
46	258
233	19
233	176
233	228
233	322
233	205
233	95
15	284
15	226
15	93
15	179
15	144
15	158
15	176
264	211
264	301
264	67
264	313
264	82
264	130
264	364
322	176
322	228
172	277
172	182
44	184
44	251
349	315
349	371
349	300
349	377
349	23
349	281
349	106
349	303
10	310
10	164
10	327
239	335
239	302
239	309
239	221
239	329
239	100
26	184
26	175
26	208
26	141
26	48
26	207
26	329
26	51
26	331
26	95
26	229
63	284
63	149
63	293
63	174
63	61
63	1
63	258
63	378
63	60
63	80
63	362
63	261
63	118
63	71
63	138
63	194
63	368
194	131
194	303
194	336
194	121
194	291
60	149
60	293
60	61
60	1
60	378
60	232
68	355
68	314
68	77
68	58
68	260
73	147
55	184
55	191
55	82
55	269
55	165
115	345
115	166
115	81
115	376
115	215
115	38
115	367
115	272
115	53
115	220
288	69
288	273
288	18
288	127
215	345
215	38
215	144
215	308
77	134
77	355
77	104
131	227
131	257
131	207
125	257
125	351
125	150
125	234
125	190
125	100
92	151
92	169
92	105
92	70
92	161
92	309
193	69
193	18
193	160
193	267
143	76
143	339
143	119
143	230
143	54
143	130
143	344
143	235
143	113
143	314
80	284
80	149
80	293
80	362
80	330
80	85
70	181
70	200
70	292
70	282
324	169
324	72
324	21
324	28
324	111
286	335
279	81
279	145
279	94
271	19
271	377
271	103
271	79
271	318
342	64
342	374
342	345
24	211
24	180
24	368
24	166
164	226
164	93
164	343
164	43
164	133
164	165
164	319
164	186
4	84
4	312
276	344
276	75
276	251
276	139
293	284
293	149
293	281
293	61
293	1
293	378
293	315
293	241
293	371
293	251
293	135
293	156
293	291
293	362
293	71
293	225
293	309
285	211
285	232
291	315
291	211
291	76
111	168
111	205
111	374
249	213
249	301
249	180
249	148
50	301
50	91
50	244
195	238
195	269
195	130
195	17
195	90
31	245
31	23
31	165
159	208
159	5
159	341
236	184
236	251
255	348
255	245
255	180
255	361
255	220
190	257
190	351
190	150
190	234
190	100
54	76
54	339
54	230
54	9
54	378
54	52
319	226
319	43
319	133
319	165
319	186
166	303
166	345
166	16
166	179
166	81
284	373
284	275
284	149
284	281
284	226
284	93
208	141
208	48
355	314
355	281
355	144
302	120
302	221
302	175
161	42
161	262
161	81
161	119
161	43
90	269
90	260
90	83
90	179
90	345
100	257
100	351
100	150
100	234
23	245
309	335
309	351
309	362
294	151
294	169
294	84
294	71
300	251
300	216
300	352
300	97
300	16
179	303
179	345
179	16
179	51
179	237
253	174
253	34
253	43
209	184
209	375
209	9
209	171
209	198
209	251
209	106
209	41
270	330
270	11
270	267
270	34
270	82
347	305
347	22
347	155
89	224
89	94
183	305
183	137
183	156
183	129
275	373
213	265
213	232
213	165
169	175
169	330
169	283
169	151
169	84
169	105
169	28
169	13
169	336
169	241
169	234
9	184
9	150
9	234
9	375
9	171
9	76
9	356
9	78
351	257
351	150
351	234
351	103
351	85
351	223
351	265
57	181
57	200
57	269
57	42
312	84
312	327
312	280
224	344
224	107
224	11
11	330
11	258
11	204
34	267
34	82
34	113
307	184
307	365
307	266
307	197
106	303
106	318
106	74
106	41
106	234
171	184
171	375
171	198
171	139
171	280
171	235
171	138
171	228
360	315
360	178
360	207
305	137
305	22
305	155
305	197
203	181
113	149
274	287
274	237
365	184
365	266
365	269
292	181
292	200
292	282
292	317
292	251
292	16
211	301
211	67
211	180
211	368
211	232
173	101
173	226
173	5
173	48
186	226
186	43
186	133
186	165
186	64
1	149
1	61
1	378
1	358
118	149
118	61
118	261
118	367
374	321
374	129
374	93
374	210
374	17
374	136
374	64
145	81
145	308
314	367
254	67
254	205
254	174
254	120
61	149
61	378
61	261
61	266
364	177
364	124
364	331
29	64
29	79
29	315
29	241
103	150
103	234
103	85
371	315
371	241
371	158
371	47
6	223
6	130
222	237
222	147
222	170
222	376
222	99
222	273
222	230
222	71
62	137
62	214
62	97
62	181
140	303
140	345
140	16
140	343
75	160
75	344
75	296
235	336
59	158
59	184
59	138
282	181
282	200
204	160
204	344
204	165
204	315
21	72
85	150
85	234
13	283
13	105
13	28
13	216
13	182
13	130
363	205
142	137
142	144
142	52
142	333
110	315
110	241
200	181
200	317
200	114
281	149
281	151
228	176
181	137
181	317
182	277
182	308
182	377
223	301
223	175
223	330
223	241
348	244
348	245
348	180
348	227
348	361
348	175
348	12
348	188
150	257
150	234
150	356
150	158
327	258
262	149
262	42
262	308
262	71
262	138
76	339
76	119
76	230
76	130
38	345
38	303
38	162
84	151
205	67
205	359
205	104
205	69
205	257
205	5
94	331
277	149
277	104
299	184
299	241
299	237
97	137
97	214
238	269
238	130
238	78
114	184
114	47
136	129
136	210
83	269
180	244
180	245
180	227
180	361
180	188
180	368
180	376
72	157
72	141
162	245
367	345
367	81
367	376
367	272
367	53
367	138
375	184
376	345
376	81
376	237
376	147
376	170
376	99
376	272
376	53
376	273
