34	284
34	245
34	36
34	347
34	319
34	315
176	292
176	173
268	14
268	212
268	316
268	31
268	272
268	345
347	284
347	245
347	319
347	131
25	80
25	333
25	348
25	299
25	72
25	284
25	291
25	99
25	113
308	342
308	145
308	233
308	136
308	200
293	80
293	333
293	226
293	175
293	358
293	189
293	33
293	363
293	282
188	35
188	204
188	217
188	101
188	52
188	263
188	154
157	46
157	28
157	243
157	4
157	197
354	86
354	206
354	315
354	366
354	3
354	103
354	222
354	186
72	99
72	348
72	187
72	299
72	152
72	257
72	78
72	6
166	292
166	156
166	108
166	324
166	159
344	50
344	125
344	37
344	89
344	360
344	15
344	26
344	206
231	179
231	186
231	219
231	173
131	210
131	349
131	142
131	222
131	136
35	232
35	196
35	204
35	217
35	101
35	52
35	263
35	38
35	71
302	122
302	109
302	321
302	340
302	250
302	93
302	342
302	273
302	14
302	310
302	221
302	203
302	330
302	172
302	361
302	260
302	146
204	186
130	335
130	66
18	74
18	261
18	21
18	214
18	201
18	298
18	363
70	210
70	142
70	71
70	141
186	91
186	179
186	99
186	356
186	311
186	275
186	281
186	227
186	320
186	219
186	158
186	171
186	378
186	362
186	94
186	174
186	10
186	331
186	6
186	248
186	138
186	83
179	91
179	99
179	356
179	311
179	275
179	144
179	281
179	227
179	320
179	161
179	264
179	304
179	27
179	335
179	306
179	219
179	20
179	338
179	327
179	158
179	171
179	378
179	362
179	291
179	94
179	174
179	10
179	331
179	17
179	6
179	248
179	372
378	99
378	195
378	1
247	210
247	315
247	366
153	321
153	369
153	286
153	15
153	253
219	38
243	229
243	104
243	312
243	46
243	28
243	294
243	376
243	4
243	92
243	251
243	230
280	232
280	196
280	215
280	265
14	121
14	212
14	172
14	29
351	5
351	207
351	192
351	31
351	69
351	290
351	326
351	168
351	237
223	292
223	19
223	4
223	359
223	156
273	250
273	183
273	132
273	278
273	246
273	138
273	45
273	216
273	297
273	73
273	318
273	306
273	357
239	232
239	74
239	261
239	294
239	230
258	183
258	343
258	311
111	275
111	367
111	350
111	56
111	207
224	1
224	78
224	256
224	191
224	95
222	86
222	206
222	315
222	366
163	295
163	147
163	267
163	178
163	3
80	356
80	333
80	238
80	54
80	299
80	370
80	84
279	68
279	269
279	367
279	115
83	76
83	107
83	220
83	207
185	359
185	285
236	134
236	170
236	303
335	66
335	120
122	300
122	137
122	271
122	340
122	250
122	24
122	244
122	363
122	150
122	305
122	146
122	19
51	332
51	310
51	145
375	114
375	106
375	44
375	341
375	192
375	16
310	250
310	125
310	93
310	82
310	343
310	332
310	221
310	346
310	165
310	105
310	195
310	323
310	355
310	174
142	210
142	349
142	49
232	193
232	155
232	292
232	196
232	215
232	43
232	301
232	194
232	355
200	292
200	315
200	120
200	63
200	27
94	99
94	362
94	174
94	261
94	45
235	295
235	12
235	154
235	67
235	182
235	147
235	146
235	180
235	317
235	127
235	139
146	295
146	182
146	147
146	180
146	317
146	127
146	107
150	305
289	125
289	374
289	230
289	368
289	2
289	82
289	117
289	168
356	311
356	275
356	333
356	325
356	102
356	291
356	22
356	168
356	211
356	53
107	76
107	220
107	189
107	303
107	138
135	75
135	151
135	160
